gene_name,target_type,target_group,target_group_score_normalized,Disease
KARS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KATNA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KBTBD8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNA2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNA3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNA4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNA5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNAB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNAB2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNAB3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNB2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNC1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNE1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNE1B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNE1L,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNE2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNE3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNE4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNH1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNH5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNH6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNIP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNIP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNIP3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNIP4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNJ1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNJ11,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNJ12,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNJ13,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNJ2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNJ3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNJ4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNJ6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNJ9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNK1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNK10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNK12,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNK13,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNK15,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNK18,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNK3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNK5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNK7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNK9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNMA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNMB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNMB2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNMB3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNMB4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNN1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNN2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNN3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNQ1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNQ2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNQ3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNQ4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNQ5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNU1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCNV1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KCTD16,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KDM1B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KDM3A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KDM3B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KDM4B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KDM5B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KDM6A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KDM6B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KDM7A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KEAP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KHDRBS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KHDRBS2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KHDRBS3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIAA0020,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIAA0391,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIAA1549,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIDINS220,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF11,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF14,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF15,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF17,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF20A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF23,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF2A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF2C,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF3A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF3B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF4A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIF5C,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIR2DL3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIR3DL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KIR3DL2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KISS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KISS1R,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KITLG,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLB,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLF4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLF5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLHL12,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLHL2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLHL20,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLHL3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLK1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLK2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLK3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLK5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLKB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLRC1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLRC2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KLRD1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KMO,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KMT2D,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KNG1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KPNA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KPNA2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KPNA3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KPNA4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KPNA5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KPNA6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KPNB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KRR1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KRT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KRT10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KRT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KSR1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KSR2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KTI12,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
KYNU,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAGE3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LALBA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMA1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMA2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMA3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMA4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMA5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMB2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMB3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMC1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMC2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMTOR2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAMTOR3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAP3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LARP7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LARS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LARS2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAS1L,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LAT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LBR,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LCAT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LCMT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LCN2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LCP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LCT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LDB3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LDHA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LDHAL6A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LDHAL6B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LDHB,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LDHC,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LDHD,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LDLR,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LEF1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LEFTY1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LEFTY2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LEMD2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LEMD3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LEO1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LEP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LEPRE1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LEPREL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LGALS3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LHB,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LHCGR,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LHPP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIF,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIFR,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIG1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIG3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIG4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LILRB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIMD1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIMS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIMS2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIMS3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIN37,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIN52,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIN54,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIN7A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIN7B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIN7C,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIN9,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LINGO1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIPA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIPC,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIPE,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIPF,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LIPG,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LLGL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LLGL2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LMAN1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LMNB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LMNB2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LMO2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LNPEP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LONP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LPAR1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LPAR4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LPAR6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LPCAT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LPCAT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LPGAT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LPIN1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LPL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LPXN,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRAT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRP4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRP5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRP6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRP8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRPPRC,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRRC16A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRRC4C,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRRC7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LRTOMT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSM1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSM12,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSM14A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSM14B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSM2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSM3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSM4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSM5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSM6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSM7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSM8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LSS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LTA,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LTB4R,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LTB4R2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LTV1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LUC7L,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LUC7L3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LY96,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LYNX1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LZTFL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
LZTS2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAD1L1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAD2L1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAD2L2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MADD,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAF,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAFF,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAFG,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAFK,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAG,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAGED1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAGI2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAGI3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAML1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MANF,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAP1B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAP1LC3A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAP1LC3B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAP4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAPK8IP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAPK8IP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAPK8IP3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAPKAP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MARCKS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MARS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MARS2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MASP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MASP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MASTL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAT1A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAT2B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MATR3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAVS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MAX,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MB21D1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MBD2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MBD3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MBIP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MBNL2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MBNL3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MBP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MBTPS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MBTPS2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCAT,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCF2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCHR1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCM10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCM2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCM3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCM5,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCM6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCM7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCMBP,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCOLN1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCOLN3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MCRS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MDC1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MDH2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MDM4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ME1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ME2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
ME3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MEAF6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MECP2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MECR,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED11,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED12,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED12L,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED13,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED13L,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED14,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED15,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED16,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED17,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED18,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED19,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED21,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED22,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED23,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED24,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED26,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED27,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED28,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED29,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED30,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED31,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED6,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED7,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MED8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MEF2A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MEF2B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MEF2C,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MEF2D,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MEFV,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MEIS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MEN1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MEPCE,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
METTL20,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MFAP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MFN1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MFN2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MGST1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MGST2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MGST3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MIB1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MICAL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MICAL3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MIF,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MINPP1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MIOX,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MIS12,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MKI67,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MLC1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MLH1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MLKL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MLLT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MLLT3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MLLT4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MLPH,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MLST8,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MLYCD,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MME,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MMP10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MMP16,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MMP3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MMS19,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MNAT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MOB1A,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MOB1B,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MOB2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MOB4,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MOCS1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MOCS3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MOGAT1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MOGAT2,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MOGAT3,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MORF4L1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MOS,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MOV10,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MPC1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MPDZ,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MPG,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MPI,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MPL,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MPPED1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MPST,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MPZ,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
MPZL1,SINGLE PROTEIN,T4,0.1,Alzheimer's disease
