symbol	overallAssociationScore	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	objectObject	targetName
FGF14	0.008506105665817857	No data	No data	No data	No data	0.05948840650690002	0.04188433247806572	No data	fibroblast growth factor 14
CUL3	0.008504336169007561	No data	No data	No data	No data	No data	0.06994493618696866	No data	cullin 3
BMP2K	0.00850369674011828	No data	No data	No data	No data	No data	0.06993967712712344	No data	BMP2 inducible kinase
KLF15	0.008503302459771333	No data	No data	No data	No data	No data	0.06993643432096444	No data	Kruppel like factor 15
MC1R	0.008500336657748143	No data	No data	No data	No data	0.06991204172533642	No data	No data	melanocortin 1 receptor
EFNA5	0.008500336657748143	No data	No data	No data	No data	0.06991204172533642	No data	No data	ephrin A5
NANOS2	0.008500336657748143	No data	No data	No data	No data	0.06991204172533642	No data	No data	nanos C2HC-type zinc finger 2
CYGB	0.008500336657748143	No data	No data	No data	No data	0.06991204172533642	No data	No data	cytoglobin
FGF9	0.008498120859809848	No data	No data	No data	No data	0.06383273374922022	0.024244335517343136	No data	fibroblast growth factor 9
SGIP1	0.008497340507109865	No data	No data	No data	No data	0.030396539880581056	0.062288264553726394	No data	SH3GL interacting endocytic adaptor 1
STMN2	0.00849640741686378	No data	No data	No data	No data	0.05587559508714811	0.055910826439072754	No data	stathmin 2
CDK11A	0.008481241698589433	No data	No data	No data	No data	0.06975499293595343	No data	No data	cyclin dependent kinase 11A
KLC2	0.008479804443598991	No data	No data	No data	No data	0.0697431720593332	No data	No data	kinesin light chain 2
COL6A2	0.008479804443598991	No data	No data	No data	No data	0.0697431720593332	No data	No data	collagen type VI alpha 2 chain
NDUFA6	0.008479804443598991	No data	No data	No data	No data	0.0697431720593332	No data	No data	NADH:ubiquinone oxidoreductase subunit A6
XCL1	0.008479804443598991	No data	No data	No data	No data	0.0697431720593332	No data	No data	X-C motif chemokine ligand 1
KLHL20	0.008479804443598991	No data	No data	No data	No data	0.0697431720593332	No data	No data	kelch like family member 20
DHX58	0.008479804443598991	No data	No data	No data	No data	0.0697431720593332	No data	No data	DExH-box helicase 58
HOPX	0.008461708079865205	No data	No data	No data	No data	0.04255515583281348	0.05895554737998456	No data	HOP homeobox
PRKD1	0.008459272229449841	No data	No data	No data	No data	0.06957430239332997	No data	No data	protein kinase D1
LYNX1	0.008457914595532218	No data	No data	No data	No data	0.05752207433067958	0.04816424815649882	No data	Ly6/neurotoxin 1
RAB11A	0.008455499657826345	No data	No data	No data	No data	0.05268361568233771	0.05637237050345762	No data	RAB11A, member RAS oncogene family
F3	0.008433939063802614	No data	No data	No data	No data	0.02735688589252295	0.06252672525088002	No data	coagulation factor III, tissue factor
DNER	0.008427518687894894	No data	No data	No data	No data	0.05796196545095251	0.04540470447525009	No data	delta/notch like EGF repeat containing
TMEM135	0.008423250588804576	No data	No data	No data	No data	0.06079307976116211	0.03393983325614027	No data	transmembrane protein 135
ADAM19	0.008419645056141983	No data	No data	No data	No data	0.06924838393794375	No data	No data	ADAM metallopeptidase domain 19
PDE3B	0.008419645056141983	No data	No data	No data	No data	0.06924838393794375	No data	No data	phosphodiesterase 3B
TESK1	0.008416949417538195	No data	No data	No data	No data	No data	0.06922621333386858	No data	testis associated actin remodelling kinase 1
FH	0.008416188818568135	No data	No data	No data	No data	0.06079307976116211	0.03370751173980369	No data	fumarate hydratase
DYNC1I1	0.008415986316699698	No data	No data	No data	No data	No data	0.06921829219512812	No data	dynein cytoplasmic 1 intermediate chain 1
IGFBP5	0.008410345067755225	No data	No data	No data	No data	0.034787151196664985	0.06047510726518123	No data	insulin like growth factor binding protein 5
AARS1	0.008407577067987811	No data	No data	No data	No data	0.06079307976116211	0.033424198224049725	No data	alanyl-tRNA synthetase 1
ZNF462	0.008404713125455675	No data	No data	No data	No data	No data	0.06912557447718794	No data	zinc finger protein 462
ADGRB3-DT	0.008404224501855852	No data	No data	No data	No data	No data	0.0691215557335929	No data	ADGRB3 divergent transcript
IGHD1-7	0.008402670595154298	No data	No data	No data	No data	0.06910877544093741	No data	No data	immunoglobulin heavy diversity 1-7
PTGES3	0.008393795248559002	No data	No data	No data	No data	0.04711463681490064	0.05725711988112892	No data	prostaglandin E synthase 3
TSPAN7	0.008389150086542032	No data	No data	No data	No data	0.01823792392834863	0.06443809340878515	No data	tetraspanin 7
EMX2OS	0.008387044092608851	No data	No data	No data	No data	No data	0.06898025339034515	No data	EMX2 opposite strand/antisense RNA
BRSK2	0.008386665045718493	No data	No data	No data	No data	No data	0.06897713587358298	No data	BR serine/threonine kinase 2
TRPC4AP	0.008377143372853241	No data	No data	No data	No data	0.06889882372931705	No data	No data	transient receptor potential cation channel subfamily C member 4 associated protein
SLC6A6	0.008377143372853241	No data	No data	No data	No data	0.06889882372931705	No data	No data	solute carrier family 6 member 6
USP9X	0.008377143372853241	No data	No data	No data	No data	0.06889882372931705	No data	No data	ubiquitin specific peptidase 9 X-linked
CHDH	0.008377143372853241	No data	No data	No data	No data	0.06889882372931705	No data	No data	choline dehydrogenase
PDE7A	0.008377143372853241	No data	No data	No data	No data	0.06889882372931705	No data	No data	phosphodiesterase 7A
REEP3	0.008365552208262053	No data	No data	No data	No data	No data	0.06880349080131994	No data	receptor accessory protein 3
ERH	0.008363453138856643	No data	No data	No data	No data	0.06079307976116211	0.031972587964970316	No data	ERH mRNA splicing and mitosis factor
OLFM3	0.008355406862773782	No data	No data	No data	No data	0.06079307976116211	0.03170787770141821	No data	olfactomedin 3
PSMD1	0.008354304490740629	No data	No data	No data	No data	0.024317231904464845	0.0626316746189604	No data	proteasome 26S subunit, non-ATPase 1
C2orf80	0.008350026057086552	No data	No data	No data	No data	No data	0.06867579410264552	No data	chromosome 2 open reading frame 80
UBA1	0.008349818634020248	No data	No data	No data	No data	0.061384123592173406	0.029159858138012626	No data	ubiquitin like modifier activating enzyme 1
MAPRE2	0.00834887284888906	No data	No data	No data	No data	0.01823792392834863	0.06410682842096738	No data	microtubule associated protein RP/EB family member 2
FAM181B	0.008347920388954747	No data	No data	No data	No data	0.012158615952232422	0.06561882179365289	No data	family with sequence similarity 181 member B
IL1RL1	0.008343881185931616	No data	No data	No data	No data	0.06862525487039182	No data	No data	interleukin 1 receptor like 1
PRMT8	0.008342042852894315	No data	No data	No data	No data	No data	0.06861013527911167	No data	protein arginine methyltransferase 8
DGCR5	0.008340654727143331	No data	No data	No data	No data	No data	0.06859871847183328	No data	DiGeorge syndrome critical region gene 5
CDO1	0.008336999139742458	No data	No data	No data	No data	0.030396539880581056	0.06096951768321629	No data	cysteine dioxygenase type 1
PGR-AS1	0.00833481247582996	No data	No data	No data	No data	0.06855066817288212	No data	No data	PGR antisense RNA 1
P2RX1	0.008330945891017653	No data	No data	No data	No data	0.06851886698080979	No data	No data	purinergic receptor P2X 1
FADS2	0.008330945891017653	No data	No data	No data	No data	0.06851886698080979	No data	No data	fatty acid desaturase 2
TNNI3	0.008330945891017653	No data	No data	No data	No data	0.06851886698080979	No data	No data	troponin I3, cardiac type
RASA1	0.008330945891017653	No data	No data	No data	No data	0.06851886698080979	No data	No data	RAS p21 protein activator 1
TMX1	0.008326374817361384	No data	No data	No data	No data	0.03647584785669726	0.05936230967129167	No data	thioredoxin related transmembrane protein 1
PIP	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	prolactin induced protein
ARSD	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	arylsulfatase D
IFI16	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	interferon gamma inducible protein 16
CTLA4	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	cytotoxic T-lymphocyte associated protein 4
PEG3	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	paternally expressed 3
CYP2E1	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	cytochrome P450 family 2 subfamily E member 1
NT5E	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	5'-nucleotidase ecto
VHL	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	von Hippel-Lindau tumor suppressor
ABCG8	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	ATP binding cassette subfamily G member 8
CSK	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	C-terminal Src kinase
FBXW7	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	F-box and WD repeat domain containing 7
DUSP9	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	dual specificity phosphatase 9
CAPN3	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	calpain 3
CBFA2T3	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	CBFA2/RUNX1 partner transcriptional co-repressor 3
CHRNA3	0.008315546730405791	No data	No data	No data	No data	0.06839221473130737	No data	No data	cholinergic receptor nicotinic alpha 3 subunit
DCDC2	0.00831554673040579	No data	No data	No data	No data	0.06839221473130737	No data	No data	doublecortin domain containing 2
EIF2B1	0.008306033169497759	No data	No data	No data	No data	0.06079307976116211	0.03008355817459057	No data	eukaryotic translation initiation factor 2B subunit alpha
EIF2B3	0.008296552000618336	No data	No data	No data	No data	0.06383273374922022	0.017613026164916362	No data	eukaryotic translation initiation factor 2B subunit gamma
P2RY13	0.008295014516256641	No data	No data	No data	No data	0.06822334506530414	No data	No data	purinergic receptor P2Y13
GP6	0.008295014516256641	No data	No data	No data	No data	0.06822334506530414	No data	No data	glycoprotein VI platelet
PTPN3	0.008295014516256641	No data	No data	No data	No data	0.06822334506530414	No data	No data	protein tyrosine phosphatase non-receptor type 3
ATP13A1	0.008293874313686656	No data	No data	No data	No data	No data	0.06821396733206161	No data	ATPase 13A1
FRMD8	0.0082894066806864	No data	No data	No data	No data	0.03343619386863916	0.05981817427968088	No data	FERM domain containing 8
HIBCH	0.008288182719319989	No data	No data	No data	No data	No data	0.06816715612929784	No data	3-hydroxyisobutyryl-CoA hydrolase
OCIAD2	0.008287853764236476	No data	No data	No data	No data	0.030396539880581056	0.06056531562848357	No data	OCIA domain containing 2
VSIG10	0.008282292647690592	No data	No data	No data	No data	No data	0.0681187125264031	No data	V-set and immunoglobulin domain containing 10
PRR34-AS1	0.008279865488853469	No data	No data	No data	No data	No data	0.06809875006647625	No data	PRR34 antisense RNA 1
ACSS3	0.008278817142751027	No data	No data	No data	No data	No data	0.06809012781780452	No data	acyl-CoA synthetase short chain family member 3
CD99L2	0.008266634164925298	No data	No data	No data	No data	No data	0.06798992745064437	No data	CD99 molecule like 2
CADM1	0.008261752329335018	No data	No data	No data	No data	0.06794977620637892	No data	No data	cell adhesion molecule 1
UBE2E3	0.008261752329335018	No data	No data	No data	No data	0.06794977620637892	No data	No data	ubiquitin conjugating enzyme E2 E3
PLCL2	0.008244755994384033	No data	No data	No data	No data	No data	0.06780998780432922	No data	phospholipase C like 2
CLTC	0.008235450888192513	No data	No data	No data	No data	0.030396539880581056	0.06013432186858659	No data	clathrin heavy chain
C1QA	0.008215705929211252	No data	No data	No data	No data	0.06757106204759086	No data	No data	complement C1q A chain
ENTREP1	0.008210706604200773	No data	No data	No data	No data	No data	0.06752994449745095	No data	endosomal transmembrane epsin interactor 1
IL9	0.008205288740424853	No data	No data	No data	No data	0.06748538462487003	No data	No data	interleukin 9
SH3GLB2	0.00820432940647351	No data	No data	No data	No data	0.06747749446734624	No data	No data	SH3 domain containing GRB2 like, endophilin B2
LTA	0.008202619552585465	No data	No data	No data	No data	0.06746343156828963	No data	No data	lymphotoxin alpha
ALLC	0.008194021155745213	No data	No data	No data	No data	0.06739271301879325	No data	No data	allantoicase
SPAAR	0.00819235344551089	No data	No data	No data	No data	0.06737899673528801	No data	No data	small regulatory polypeptide of amino acid response
CYSLTR2	0.00819235344551089	No data	No data	No data	No data	0.06737899673528801	No data	No data	cysteinyl leukotriene receptor 2
IL1RAPL1	0.00819235344551089	No data	No data	No data	No data	0.06737899673528801	No data	No data	interleukin 1 receptor accessory protein like 1
KIR2DL5A	0.00819235344551089	No data	No data	No data	No data	0.06737899673528801	No data	No data	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A
SLC2A8	0.00819235344551089	No data	No data	No data	No data	0.06737899673528801	No data	No data	solute carrier family 2 member 8
