"accession","pref_name","standar_type","chembl_id_ligand","standard_inchi","standard_inchi_key","canonical_smiles (Canonical)","Activity_type"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4100707","InChI=1S/C14H11ClN4S/c15-11-1-3-12(4-2-11)20-9-13-17-14(19-18-13)10-5-7-16-8-6-10/h1-8H,9H2,(H,17,18,19)","HWONWQLQPGMRLG-UHFFFAOYSA-N","Clc1ccc(SCc2nc(-c3ccncc3)n[nH]2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4093686","InChI=1S/C14H12ClN5/c15-11-2-1-3-12(8-11)17-9-13-18-14(20-19-13)10-4-6-16-7-5-10/h1-8,17H,9H2,(H,18,19,20)","GMDDIUVOWBJMQH-UHFFFAOYSA-N","Clc1cccc(NCc2nc(-c3ccncc3)n[nH]2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL1563842","InChI=1S/C14H11ClN4O/c15-11-2-1-3-12(8-11)20-9-13-17-14(19-18-13)10-4-6-16-7-5-10/h1-8H,9H2,(H,17,18,19)","GPZHHVQKVJJEKN-UHFFFAOYSA-N","Clc1cccc(OCc2n[nH]c(-c3ccncc3)n2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4060836","InChI=1S/C14H12ClN5/c15-11-3-1-2-4-12(11)17-9-13-18-14(20-19-13)10-5-7-16-8-6-10/h1-8,17H,9H2,(H,18,19,20)","SCRQGWBROQONGF-UHFFFAOYSA-N","Clc1ccccc1NCc1nc(-c2ccncc2)n[nH]1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1986139","InChI=1S/C12H8ClN3S/c13-9-6-17-12-10(9)11(14-7-15-12)16-8-4-2-1-3-5-8/h1-7H,(H,14,15,16)","OBHNPUMYQHGYJJ-UHFFFAOYSA-N","Clc1csc2ncnc(Nc3ccccc3)c12","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1230122","InChI=1S/C19H18F2N4O3/c1-25-17-11(10-22-19(24-17)23-13-4-6-27-7-5-13)8-16(18(25)26)28-15-3-2-12(20)9-14(15)21/h2-3,8-10,13H,4-7H2,1H3,(H,22,23,24)","KKKRKRMVJRHDMG-UHFFFAOYSA-N","Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3745885","InChI=1S/C22H15F2N5O3S/c1-29-20-13(9-19(21(29)30)33(31,32)18-5-2-14(23)10-16(18)24)11-26-22(28-20)27-15-3-4-17-12(8-15)6-7-25-17/h2-11,25H,1H3,(H,26,27,28)","ZEHBZHZMQSHZFI-UHFFFAOYSA-N","Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4088026","InChI=1S/C32H31F2N7O/c1-41-30(21-37-25-12-5-11-24(18-25)32(42)38-20-26-27(33)13-6-14-28(26)34)39-40-31(41)23-15-17-36-29(19-23)35-16-7-10-22-8-3-2-4-9-22/h2-6,8-9,11-15,17-19,37H,7,10,16,20-21H2,1H3,(H,35,36)(H,38,42)","KPJKVSARPJXDCO-UHFFFAOYSA-N","Cn1c(CNc2cccc(C(=O)NCc3c(F)cccc3F)c2)nnc1-c1ccnc(NCCCc2ccccc2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4059737","InChI=1S/C31H29F2N7O/c1-40-29(38-39-30(40)22-14-16-35-28(18-22)34-15-13-21-7-3-2-4-8-21)20-36-24-10-5-9-23(17-24)31(41)37-19-25-26(32)11-6-12-27(25)33/h2-12,14,16-18,36H,13,15,19-20H2,1H3,(H,34,35)(H,37,41)","UBFOCVRITJAWEH-UHFFFAOYSA-N","Cn1c(CNc2cccc(C(=O)NCc3c(F)cccc3F)c2)nnc1-c1ccnc(NCCc2ccccc2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4095742","InChI=1S/C30H27F2N7O/c1-39-28(37-38-29(39)21-13-14-33-27(16-21)35-17-20-7-3-2-4-8-20)19-34-23-10-5-9-22(15-23)30(40)36-18-24-25(31)11-6-12-26(24)32/h2-16,34H,17-19H2,1H3,(H,33,35)(H,36,40)","LFOORNKFFJZBSP-UHFFFAOYSA-N","Cn1c(CNc2cccc(C(=O)NCc3c(F)cccc3F)c2)nnc1-c1ccnc(NCc2ccccc2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4103972","InChI=1S/C22H19F2N7O/c1-31-20(29-30-21(31)19-8-9-25-13-28-19)12-26-15-5-2-4-14(10-15)22(32)27-11-16-17(23)6-3-7-18(16)24/h2-10,13,26H,11-12H2,1H3,(H,27,32)","XSCKDAQIWACLGU-UHFFFAOYSA-N","Cn1c(CNc2cccc(C(=O)NCc3c(F)cccc3F)c2)nnc1-c1ccncn1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4063774","InChI=1S/C24H21F3N6O/c1-33-21(31-32-22(33)17-9-11-28-12-10-17)15-29-20-4-2-3-18(13-20)23(34)30-14-16-5-7-19(8-6-16)24(25,26)27/h2-13,29H,14-15H2,1H3,(H,30,34)","RLCLKOKLWUPURE-UHFFFAOYSA-N","Cn1c(CNc2cccc(C(=O)NCc3ccc(C(F)(F)F)cc3)c2)nnc1-c1ccncc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4091573","InChI=1S/C24H21F3N6O/c1-33-21(31-32-22(33)17-8-10-28-11-9-17)15-29-20-7-3-5-18(13-20)23(34)30-14-16-4-2-6-19(12-16)24(25,26)27/h2-13,29H,14-15H2,1H3,(H,30,34)","VZALQQCVHAISSG-UHFFFAOYSA-N","Cn1c(CNc2cccc(C(=O)NCc3cccc(C(F)(F)F)c3)c2)nnc1-c1ccncc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4086619","InChI=1S/C23H22N6O/c1-29-21(27-28-22(29)18-10-12-24-13-11-18)16-25-20-9-5-8-19(14-20)23(30)26-15-17-6-3-2-4-7-17/h2-14,25H,15-16H2,1H3,(H,26,30)","ACHYMSFHZAUMEM-UHFFFAOYSA-N","Cn1c(CNc2cccc(C(=O)NCc3ccccc3)c2)nnc1-c1ccncc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL1738877","InChI=1S/C24H21F3N6O/c1-33-21(31-32-22(33)16-9-11-28-12-10-16)15-29-19-7-4-6-17(13-19)23(34)30-14-18-5-2-3-8-20(18)24(25,26)27/h2-13,29H,14-15H2,1H3,(H,30,34)","WFOVEDJTASPCIR-UHFFFAOYSA-N","Cn1c(CNc2cccc(C(=O)NCc3ccccc3C(F)(F)F)c2)nnc1-c1ccncc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4094447","InChI=1S/C23H20F3N7O/c1-33-20(31-32-21(33)19-9-10-27-14-30-19)13-28-17-7-4-6-15(11-17)22(34)29-12-16-5-2-3-8-18(16)23(24,25)26/h2-11,14,28H,12-13H2,1H3,(H,29,34)","DFYJVEZNHJSNLL-UHFFFAOYSA-N","Cn1c(CNc2cccc(C(=O)NCc3ccccc3C(F)(F)F)c2)nnc1-c1ccncn1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4061438","InChI=1S/C23H21ClN6O/c1-30-21(28-29-22(30)16-9-11-25-12-10-16)15-26-19-7-4-6-17(13-19)23(31)27-14-18-5-2-3-8-20(18)24/h2-13,26H,14-15H2,1H3,(H,27,31)","YOIYNIHWWQRUEK-UHFFFAOYSA-N","Cn1c(CNc2cccc(C(=O)NCc3ccccc3Cl)c2)nnc1-c1ccncc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1990496","InChI=1S/C29H27N5O/c1-34-28(35)26(24-12-11-21-9-5-6-10-23(21)18-24)27(22-13-15-31-16-14-22)33-29(34)32-19-25(30)17-20-7-3-2-4-8-20/h2-16,18,25H,17,19,30H2,1H3,(H,32,33)","RQVKVJIRFKVPBF-UHFFFAOYSA-N","Cn1c(NCC(N)Cc2ccccc2)nc(-c2ccncc2)c(-c2ccc3ccccc3c2)c1=O","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL302449","InChI=1S/C24H18N4O/c1-27-17-9-4-2-7-14(17)20-21-16(13-26-24(21)29)19-15-8-3-5-10-18(15)28(12-6-11-25)23(19)22(20)27/h2-5,7-10H,6,12-13H2,1H3,(H,26,29)","VWVYILCFSYNJHF-UHFFFAOYSA-N","Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1986767","InChI=1S/C18H14N4O/c1-21-12-15(13-5-3-2-4-6-13)18-20-16(11-17(23)22(18)21)14-7-9-19-10-8-14/h2-12H,1H3","WLDOAHGSNVRGSC-UHFFFAOYSA-N","Cn1cc(-c2ccccc2)c2nc(-c3ccncc3)cc(=O)n21","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1989474","InChI=1S/C14H11FN4/c1-19-8-12(13-6-7-16-9-17-13)14(18-19)10-2-4-11(15)5-3-10/h2-9H,1H3","JZVUYHDTYQWBFB-UHFFFAOYSA-N","Cn1cc(-c2ccncn2)c(-c2ccc(F)cc2)n1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1988387","InChI=1S/C25H20F2N6O2S/c1-33-12-15(10-30-33)19-11-29-23(28)21-20(13-36-22(19)21)14-2-4-16(5-3-14)31-25(34)32-17-6-8-18(9-7-17)35-24(26)27/h2-13,24H,1H3,(H2,28,29)(H2,31,32,34)","XOOAAYRIVATZNM-UHFFFAOYSA-N","Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1970317","InChI=1S/C24H19FN6OS/c1-31-12-15(10-28-31)19-11-27-23(26)21-20(13-33-22(19)21)14-5-7-17(8-6-14)29-24(32)30-18-4-2-3-16(25)9-18/h2-13H,1H3,(H2,26,27)(H2,29,30,32)","ZCCJKVBTHCOISJ-UHFFFAOYSA-N","Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(F)c5)cc4)csc23)cn1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4550702","InChI=1S/C17H13F3N6OS/c1-25-6-12(4-23-25)11-3-21-15-13(5-24-26(15)7-11)10-2-14(28-8-10)16(27)22-9-17(18,19)20/h2-8H,9H2,1H3,(H,22,27)","UEFCSGDOOJJXTN-UHFFFAOYSA-N","Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1988717","InChI=1S/C24H19F3N8O/c1-34-13-15(10-30-34)20-12-31-35-21(28)19(11-29-22(20)35)14-5-7-17(8-6-14)32-23(36)33-18-4-2-3-16(9-18)24(25,26)27/h2-13H,28H2,1H3,(H2,32,33,36)","UOOZSMNSBYVUGZ-UHFFFAOYSA-N","Cn1cc(-c2cnn3c(N)c(-c4ccc(NC(=O)Nc5cccc(C(F)(F)F)c5)cc4)cnc23)cn1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1979357","InChI=1S/C23H22N4/c1-27-16-22(20-4-2-3-5-23(20)27)21(13-24)19-12-18(14-26-15-19)7-6-17-8-10-25-11-9-17/h2-12,14-16,21H,13,24H2,1H3","SJDGHXXYFFXVPE-UHFFFAOYSA-N","Cn1cc(C(CN)c2cncc(C=Cc3ccncc3)c2)c2ccccc21","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1516890","InChI=1S/C17H13N3O/c1-20-10-11(12-5-2-3-7-15(12)20)9-13-16-14(19-17(13)21)6-4-8-18-16/h2-10H,1H3,(H,19,21)","NXNQLECPAXXYTR-UHFFFAOYSA-N","Cn1cc(C=C2C(=O)Nc3cccnc32)c2ccccc21","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4514074","InChI=1S/C21H18N4O6S/c1-25-9-7-21(23-25)32(28,29)24-15-4-2-3-14(11-15)22-20(27)13-31-16-5-6-17-18(26)8-10-30-19(17)12-16/h2-12,24H,13H2,1H3,(H,22,27)","QBTOASHKZHTING-UHFFFAOYSA-N","Cn1ccc(S(=O)(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)n1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL127898","InChI=1S/C27H20F3N5O3/c1-34-16-33-14-23(34)25(19-5-3-17(12-31)4-6-19)37-15-24-22(11-20(13-32)26(36)35(24)2)18-7-9-21(10-8-18)38-27(28,29)30/h3-11,14,16,25H,15H2,1-2H3","AXIVWWPYPSYJLD-UHFFFAOYSA-N","Cn1cncc1C(OCc1c(-c2ccc(OC(F)(F)F)cc2)cc(C#N)c(=O)n1C)c1ccc(C#N)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL207400","InChI=1S/C12H7ClF3N3O2/c1-18-11-8(10(17-18)12(14,15)16)9(20)6-4-5(13)2-3-7(6)19(11)21/h2-4,21H,1H3","PAMZHNHIZCTSRT-UHFFFAOYSA-N","Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1964692","InChI=1S/C21H17F3N6O/c1-30-17-11-26-10-16(18(17)19(25)29-30)12-5-7-14(8-6-12)27-20(31)28-15-4-2-3-13(9-15)21(22,23)24/h2-11H,1H3,(H2,25,29)(H2,27,28,31)","XCHWBXBDZRJVDP-UHFFFAOYSA-N","Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cncc21","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL4078893","InChI=1S/C18H17ClF3N5O2/c19-12-9-11(1-2-14(12)27-4-7-28-8-5-27)24-17-25-13-3-6-29-15(13)16(26-17)23-10-18(20,21)22/h1-3,6,9H,4-5,7-8,10H2,(H2,23,24,25,26)","WHFIWINTCCNYQZ-UHFFFAOYSA-N","FC(F)(F)CNc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2ccoc12","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1987982","InChI=1S/C20H17F3N2O/c21-20(22,23)26-16-4-1-13(2-5-16)15-3-6-19-17(11-15)18(12-25-19)14-7-9-24-10-8-14/h1-7,11-12,24-25H,8-10H2","GVPOWKVWVGYUKF-UHFFFAOYSA-N","FC(F)(F)Oc1ccc(-c2ccc3[nH]cc(C4=CCNCC4)c3c2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689366","InChI=1S/C20H21F3N4O/c21-20(22,23)28-18-6-3-14(4-7-18)12-27-9-1-2-17(13-27)25-16-5-8-19-15(10-16)11-24-26-19/h3-8,10-11,17,25H,1-2,9,12-13H2,(H,24,26)","KOYYUKQDESGUIT-UHFFFAOYSA-N","FC(F)(F)Oc1ccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL451964","InChI=1S/C15H12F3N5/c16-15(17,18)10-3-1-9(2-4-10)14-21-20-13-8-7-12(22-23(13)14)19-11-5-6-11/h1-4,7-8,11H,5-6H2,(H,19,22)","IRFDEDLBWHFGGS-UHFFFAOYSA-N","FC(F)(F)c1ccc(-c2nnc3ccc(NC4CC4)nn23)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689482","InChI=1S/C21H20F3N3/c22-21(23,24)17-5-1-3-15(11-17)13-27-10-8-18(14-27)26-20-6-2-4-16-12-25-9-7-19(16)20/h1-7,9,11-12,18,26H,8,10,13-14H2","SSRBFIKGFONJBY-UHFFFAOYSA-N","FC(F)(F)c1cccc(CN2CCC(Nc3cccc4cnccc34)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689479","InChI=1S/C22H22F3N3/c23-22(24,25)18-6-1-4-16(12-18)14-28-11-3-7-19(15-28)27-21-8-2-5-17-13-26-10-9-20(17)21/h1-2,4-6,8-10,12-13,19,27H,3,7,11,14-15H2","KTQNVPQFJGMQDM-UHFFFAOYSA-N","FC(F)(F)c1cccc(CN2CCCC(Nc3cccc4cnccc34)C2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689410","InChI=1S/C26H25F3N4O/c27-26(28,29)20-5-2-8-24(14-20)34-23-7-1-4-18(12-23)16-33-11-3-6-22(17-33)31-21-9-10-25-19(13-21)15-30-32-25/h1-2,4-5,7-10,12-15,22,31H,3,6,11,16-17H2,(H,30,32)","GESMEBADSOBRGO-UHFFFAOYSA-N","FC(F)(F)c1cccc(Oc2cccc(CN3CCCC(Nc4ccc5[nH]ncc5c4)C3)c2)c1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL316264","InChI=1S/C20H13F2N3/c21-16-5-1-13(2-6-16)18-19(14-9-11-23-12-10-14)25-20(24-18)15-3-7-17(22)8-4-15/h1-12H,(H,24,25)","UPYHVTCMTMZKAX-UHFFFAOYSA-N","Fc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1990904","InChI=1S/C20H17FN6/c21-15-5-3-14(4-6-15)18-19(27-10-9-22-12-17(27)26-18)16-7-8-23-20(25-16)24-11-13-1-2-13/h3-10,12-13H,1-2,11H2,(H,23,24,25)","FGWOKLCRQJXPPQ-UHFFFAOYSA-N","Fc1ccc(-c2nc3cnccn3c2-c2ccnc(NCC3CC3)n2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1971186","InChI=1S/C20H19FN6O/c21-14-3-1-13(2-4-14)17-18(27-11-12-28-20(27)26-17)16-7-10-23-19(25-16)24-15-5-8-22-9-6-15/h1-4,7,10-12,15,22H,5-6,8-9H2,(H,23,24,25)","MGNQNQOSSLCUFP-UHFFFAOYSA-N","Fc1ccc(-c2nc3occn3c2-c2ccnc(NC3CCNCC3)n2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL2000508","InChI=1S/C16H10FN3S/c17-13-3-1-11(2-4-13)14-15(12-5-7-18-8-6-12)20-9-10-21-16(20)19-14/h1-10H","PYDWRLNPMMKKCI-UHFFFAOYSA-N","Fc1ccc(-c2nc3sccn3c2-c2ccncc2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1682560","InChI=1S/C27H24FN5/c28-23-9-6-20(7-10-23)26-27(21-8-11-25-22(14-21)15-30-31-25)33(18-29-26)24-12-13-32(17-24)16-19-4-2-1-3-5-19/h1-11,14-15,18,24H,12-13,16-17H2,(H,30,31)","PJNPAVYZHHPABL-UHFFFAOYSA-N","Fc1ccc(-c2ncn(C3CCN(Cc4ccccc4)C3)c2-c2ccc3[nH]ncc3c2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1682559","InChI=1S/C23H24FN5O/c24-20-5-2-17(3-6-20)22-23(18-4-7-21-19(14-18)15-26-27-21)29(16-25-22)9-1-8-28-10-12-30-13-11-28/h2-7,14-16H,1,8-13H2,(H,26,27)","HLFSCVDUUVJVCD-UHFFFAOYSA-N","Fc1ccc(-c2ncn(CCCN3CCOCC3)c2-c2ccc3[nH]ncc3c2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1682558","InChI=1S/C22H22FN5O/c23-19-4-1-16(2-5-19)21-22(17-3-6-20-18(13-17)14-25-26-20)28(15-24-21)8-7-27-9-11-29-12-10-27/h1-6,13-15H,7-12H2,(H,25,26)","RVPSPMYVDLPRIK-UHFFFAOYSA-N","Fc1ccc(-c2ncn(CCN3CCOCC3)c2-c2ccc3[nH]ncc3c2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1993648","InChI=1S/C13H9FN2/c14-10-4-1-3-9(7-10)12-8-16-13-11(12)5-2-6-15-13/h1-8H,(H,15,16)","JIYNLLZDWHPTOM-UHFFFAOYSA-N","Fc1cccc(-c2c[nH]c3ncccc23)c1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL491758","InChI=1S/C16H13FN4/c17-14-11-18-16(20-13-9-5-2-6-10-13)21-15(14)19-12-7-3-1-4-8-12/h1-11H,(H2,18,19,20,21)","IOBVCHJTLVPPBR-UHFFFAOYSA-N","Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL1788116","InChI=1S/C20H16N6S.2C2HF3O2/c21-12-15(19-25-17-5-1-2-6-18(17)27-19)16-8-11-24-20(26-16)23-10-7-14-4-3-9-22-13-14;2*3-2(4,5)1(6)7/h1-6,8-9,11,13,25H,7,10H2,(H,23,24,26);2*(H,6,7)/b19-15+;;","LSRYQOKRGOFRBD-WTBAQZMLSA-N","N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1974157","InChI=1S/C17H14N2O3/c18-10-14(8-13-6-7-15(20)16(21)9-13)17(22)19-11-12-4-2-1-3-5-12/h1-9,20-21H,11H2,(H,19,22)","TUCIOBMMDDOEMM-UHFFFAOYSA-N","N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1989805","InChI=1S/C18H12N4O4S/c19-8-10-13(11-4-2-6-26-11)14(16(21)23)18-22(15(10)20)17(24)12(27-18)7-9-3-1-5-25-9/h1-7,13H,20H2,(H2,21,23)","XIOOJUQFJYPVLA-UHFFFAOYSA-N","N#CC1=C(N)n2c(sc(=Cc3ccco3)c2=O)=C(C(N)=O)C1c1ccco1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1973711","InChI=1S/C13H6ClN3O3/c14-5-1-2-8-6(3-5)9-7(4-15)12(18)17-13(19)10(9)11(16)20-8/h1-3,16H,(H2,17,18,19)","OKCNACDPDSQZSE-UHFFFAOYSA-N","N#Cc1c(O)[nH]c(=O)c2c(=N)oc3ccc(Cl)cc3c12","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL398951","InChI=1S/C24H25N5O2/c25-15-19-5-3-18(16-26-19)23-22-13-17-4-6-20(14-21(17)24(22)28-27-23)31-10-2-1-7-29-8-11-30-12-9-29/h3-6,14,16H,1-2,7-13H2,(H,27,28)","WUBHCQHBUVGGRX-UHFFFAOYSA-N","N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCCCN4CCOCC4)cc2-3)cn1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL249282","InChI=1S/C22H21N5O2/c23-13-17-3-1-16(14-24-17)21-20-11-15-2-4-18(12-19(15)22(20)26-25-21)29-10-7-27-5-8-28-9-6-27/h1-4,12,14H,5-11H2,(H,25,26)","SRROIPFGGDHJCJ-UHFFFAOYSA-N","N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCN4CCOCC4)cc2-3)cn1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1990162","InChI=1S/C24H17N7O/c25-13-16-6-8-18(9-7-16)24(32)26-23-20-12-19(10-11-21(20)27-29-23)22-15-31(30-28-22)14-17-4-2-1-3-5-17/h1-12,15H,14H2,(H2,26,27,29,32)","BEJCLDKQCNVTQR-UHFFFAOYSA-N","N#Cc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689380","InChI=1S/C20H21N5/c21-11-15-3-5-16(6-4-15)13-25-9-1-2-19(14-25)23-18-7-8-20-17(10-18)12-22-24-20/h3-8,10,12,19,23H,1-2,9,13-14H2,(H,22,24)","LFXXHSZZBJKJJF-UHFFFAOYSA-N","N#Cc1ccc(CN2CCCC(Nc3ccc4[nH]ncc4c3)C2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL589845","InChI=1S/C23H27N5O2/c24-15-18-4-6-21(7-5-18)28-23(30)27-16-19-2-1-3-20(14-19)22(29)26-13-10-17-8-11-25-12-9-17/h1-7,14,17,25H,8-13,16H2,(H,26,29)(H2,27,28,30)","HZOWMRNBTWFJID-UHFFFAOYSA-N","N#Cc1ccc(NC(=O)NCc2cccc(C(=O)NCCC3CCNCC3)c2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL589844","InChI=1S/C23H27N5O2/c24-14-17-6-9-20(10-7-17)28-23(30)26-16-19-3-1-5-21(13-19)27-22(29)11-8-18-4-2-12-25-15-18/h1,3,5-7,9-10,13,18,25H,2,4,8,11-12,15-16H2,(H,27,29)(H2,26,28,30)","ZAPZMLYNSKIPSW-UHFFFAOYSA-N","N#Cc1ccc(NC(=O)NCc2cccc(NC(=O)CCC3CCCNC3)c2)cc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1999718","InChI=1S/C17H10F3N5O/c18-17(19,20)11-2-3-12-13(5-6-22-14(12)7-11)24-16(26)25-15-4-1-10(8-21)9-23-15/h1-7,9H,(H2,22,23,24,25,26)","QTTYXMRMIOCNGZ-UHFFFAOYSA-N","N#Cc1ccc(NC(=O)Nc2ccnc3cc(C(F)(F)F)ccc23)nc1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1969664","InChI=1S/C19H18N4O2/c20-10-13-1-3-16-15(9-13)18(19(24)22-16)17-4-2-14(11-21-17)12-23-5-7-25-8-6-23/h1-4,9,11,22,24H,5-8,12H2","BLTVBQXJFVRPFK-UHFFFAOYSA-N","N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1996066","InChI=1S/C17H11N5S/c18-9-11-6-7-13-15(8-11)22(16(19)20-13)17-21-14(10-23-17)12-4-2-1-3-5-12/h1-8,10H,(H2,19,20)","KOHNRDPXFDZZJF-UHFFFAOYSA-N","N#Cc1ccc2nc(N)n(-c3nc(-c4ccccc4)cs3)c2c1","Inactive"
"O75116","Rho-associated protein kinase 2","Ki","CHEMBL1977128","InChI=1S/C24H17N7O/c25-13-17-7-4-8-19(11-17)24(32)26-23-20-12-18(9-10-21(20)27-29-23)22-15-31(30-28-22)14-16-5-2-1-3-6-16/h1-12,15H,14H2,(H2,26,27,29,32)","KAZJIBCOYQRDGG-UHFFFAOYSA-N","N#Cc1cccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)c1","Inactive"
"O75116","Rho-associated protein kinase 2","IC50","CHEMBL3689349","InChI=1S/C19H19N5/c20-10-14-2-1-3-15(8-14)12-24-7-6-18(13-24)22-17-4-5-19-16(9-17)11-21-23-19/h1-5,8-9,11,18,22H,6-7,12-13H2,(H,21,23)","KKQFDOMDTGXQMM-UHFFFAOYSA-N","N#Cc1cccc(CN2CCC(Nc3ccc4[nH]ncc4c3)C2)c1","Inactive"
